EmployeeID,Name,Age,Gender,Department,Salary,Experience,JoinDate,Attrition,PerformanceScore
3204,Amit Kumar,56.0,Male,HR,33888.0,23.0,2018-05-19,No,1.0
3205,Anil Singh,46.0,Male,Finance,42333.0,16.0,2015-08-25,Yes,4.0
3206,Rohit Reddy,43.0,Female,Finance,98903.0,18.0,2017-06-22,Yes,2.0
3207,Rahul Reddy,22.0,Female,sales,100675.0,16.0,2017-03-07,Yes,2.0
3208,Divya Kumar,41.0,Male,IT,42533.0,16.0,2012-07-09,No,5.0
3209,Meena Singh,55.0,Male,sales,52956.0,22.0,2021-07-20,Yes,4.0
3210,Priya Singh,44.0,Female,HR,90464.0,19.0,2022-01-04,Yes,1.0
3211,Arjun Kumar,26.0,Female,IT,67460.0,12.0,2008-08-21,Yes,3.0
3212,Rahul Kumar,21.0,Male,IT,25015.0,5.0,2016-10-03,Yes,5.0
3213,Kavya Gupta,26.0,Female,Finance,56876.0,23.0,2009-04-07,No,2.0
3214,Anil Sharma,51.0,Female,Finance,73432.0,12.0,2013-12-29,No,1.0
3215,Rohit Reddy,40.0,Male,IT,33507.0,20.0,2012-02-28,No,4.0
3216,Rahul Sharma,39.0,Male,HR,82732.0,17.0,2022-09-12,No,4.0
3217,Sneha Sharma,58.0,Female,HR,31840.0,10.0,2007-05-05,No,1.0
3218,Anil Kumar,41.0,Female,IT,80076.0,19.0,2020-06-15,No,4.0
3219,Sneha Singh,25.0,Female,IT,113993.0,13.0,2013-03-05,No,4.0
3220,Kavya Reddy,32.0,Female,sales,86742.0,11.0,2011-01-29,Yes,1.0
3221,Priya Singh,51.0,Male,Finance,72857.0,20.0,2019-05-23,No,4.0
3222,Rahul Reddy,55.0,Male,IT,109743.0,7.0,2007-10-05,No,3.0
3223,Divya Sharma,29.0,Male,Finance,55104.0,20.0,2014-12-02,Yes,3.0
3224,Kavya Sharma,36.0,Female,HR,35528.0,17.0,2017-10-13,Yes,2.0
3225,Anil Singh,45.0,Female,Finance,95179.0,0.0,2016-11-12,Yes,4.0
3226,Sneha Kumar,23.0,Male,Finance,42241.0,3.0,2009-05-30,Yes,1.0
3227,Rahul Reddy,28.0,Male,HR,98757.0,18.0,2020-04-07,No,5.0
3228,Sneha Kumar,23.0,Female,Finance,102124.0,12.0,2014-06-09,Yes,5.0
3229,Anil Singh,27.0,Female,IT,27016.0,22.0,2018-08-14,Yes,4.0
3230,Arjun Singh,57.0,Male,sales,32274.0,15.0,2024-01-21,No,5.0
3231,Divya Kumar,35.0,Male,IT,36826.0,0.0,2006-10-29,Yes,1.0
3232,Rahul Singh,37.0,Female,sales,95009.0,14.0,2016-06-21,Yes,3.0
3233,Anil Gupta,43.0,Male,sales,66435.0,9.0,2013-05-05,No,1.0
3234,Rohit Gupta,32.0,Male,IT,116951.0,2.0,2005-09-23,Yes,1.0
3235,Amit Reddy,26.0,Female,Finance,87963.0,15.0,2010-07-14,Yes,5.0
3236,Kavya Gupta,59.0,Female,Finance,60326.0,19.0,2018-06-14,No,5.0
3237,Rohit Sharma,25.0,Female,Finance,110211.0,4.0,2010-02-25,No,1.0
3239,Anil Reddy,59.0,Female,sales,32140.0,17.0,2022-04-25,Yes,4.0
3240,Sneha Reddy,36.0,Female,Finance,59980.0,13.0,2017-05-16,No,2.0
3242,Rahul Kumar,50.0,Female,sales,106578.0,12.0,2011-12-22,Yes,2.0
3243,Rahul Reddy,36.0,Female,HR,114532.0,10.0,2010-04-03,No,4.0
3244,Rahul Reddy,29.0,Male,Finance,48580.0,15.0,2005-11-08,No,2.0
3245,Kavya Singh,36.0,Female,IT,67485.0,19.0,2021-04-20,Yes,2.0
3246,Rahul Sharma,32.0,Male,sales,75603.0,14.0,2022-10-16,No,3.0
3247,Kavya Sharma,45.0,Male,IT,42996.0,11.0,2011-02-21,Yes,4.0
3248,Sneha Gupta,47.0,Female,Finance,87820.0,24.0,2006-03-09,No,1.0
3249,Amit Kumar,53.0,Female,HR,91617.0,19.0,2006-11-04,No,5.0
3250,Divya Reddy,48.0,Female,IT,81354.0,10.0,2009-07-11,No,1.0
3251,Rohit Sharma,30.0,Female,sales,103413.0,8.0,2021-10-10,No,3.0
3252,Rahul Kumar,48.0,Male,HR,34695.0,6.0,2018-06-07,No,4.0
3253,Rahul Gupta,37.0,Female,sales,26214.0,4.0,2019-10-13,No,2.0
3254,Priya Gupta,31.0,Female,sales,69839.0,18.0,2009-07-16,No,1.0
3255,Amit Reddy,22.0,Male,Finance,81241.0,1.0,2006-03-21,Yes,5.0
3256,Priya Sharma,48.0,Male,Finance,88328.0,9.0,2005-09-15,No,4.0
3257,Meena Singh,49.0,Female,IT,36881.0,4.0,2013-06-20,No,2.0
3258,Divya Kumar,40.0,Female,IT,62177.0,14.0,2020-08-10,Yes,4.0
3259,Priya Kumar,27.0,Female,HR,52915.0,20.0,2006-02-08,Yes,3.0
3260,Sneha Kumar,45.0,Male,Finance,83144.0,3.0,2012-01-24,Yes,1.0
3261,Rahul Singh,34.0,Female,Finance,34088.0,10.0,2011-04-25,Yes,2.0
3262,Amit Reddy,20.0,Female,HR,41350.0,11.0,2014-06-04,No,2.0
3263,Rahul Singh,37.0,Female,IT,107862.0,16.0,2011-04-29,No,2.0
3264,Rahul Reddy,54.0,Male,Finance,26620.0,15.0,2016-05-18,Yes,3.0
3265,Rahul Reddy,40.0,Female,IT,49524.0,17.0,2006-11-25,No,2.0
3266,Priya Singh,43.0,Male,Finance,79261.0,3.0,2011-03-14,No,5.0
3267,Amit Singh,29.0,Female,IT,74831.0,5.0,2006-08-18,Yes,2.0
3268,Arjun Singh,36.0,Male,sales,54541.0,12.0,2016-04-06,No,2.0
3269,Anil Kumar,40.0,Male,Finance,52453.0,9.0,2020-03-25,Yes,3.0
3270,Kavya Kumar,32.0,Male,Finance,52723.0,8.0,2019-12-10,Yes,4.0
3271,Meena Sharma,58.0,Male,Finance,57535.0,21.0,2009-12-21,No,2.0
3272,Divya Gupta,58.0,Male,IT,77284.0,8.0,2012-04-05,No,5.0
3273,Rahul Gupta,34.0,Female,IT,97497.0,3.0,2013-12-18,Yes,3.0
3274,Kavya Kumar,58.0,Female,IT,87457.0,7.0,2021-08-29,No,1.0
3275,Rohit Kumar,43.0,Female,Finance,88220.0,22.0,2017-09-08,No,3.0
3276,Rohit Kumar,46.0,Female,IT,98633.0,16.0,2006-08-11,No,5.0
3277,Sneha Sharma,57.0,Female,HR,75969.0,24.0,2018-08-13,Yes,4.0
3278,Rahul Singh,40.0,Female,Finance,60421.0,14.0,2020-09-11,No,3.0
3279,Arjun Singh,32.0,Female,sales,80268.0,2.0,2006-11-30,No,3.0
3280,Rahul Singh,38.0,Female,IT,105781.0,15.0,2009-02-09,Yes,1.0
3281,Rohit Reddy,23.0,Male,Finance,171484.5,7.0,2021-02-11,No,3.0
3282,Sneha Kumar,56.0,Female,IT,108265.0,14.0,2020-04-20,No,2.0
3284,Kavya Singh,22.0,Male,IT,77482.0,5.0,2005-01-16,Yes,5.0
3285,Sneha Sharma,38.0,Male,HR,96591.0,17.0,2020-11-29,No,3.0
3287,Rohit Gupta,21.0,Male,Finance,113747.0,22.0,2012-07-06,Yes,2.0
3288,Priya Sharma,40.0,Male,Finance,96543.0,2.0,2009-09-09,No,1.0
3289,Sneha Singh,48.0,Female,sales,115886.0,20.0,2010-07-11,No,5.0
3290,Kavya Kumar,42.0,Male,IT,53000.0,7.0,2019-11-23,Yes,4.0
3291,Meena Reddy,29.0,Female,HR,65910.0,20.0,2008-06-26,No,2.0
3292,Kavya Singh,58.0,Male,IT,81313.0,2.0,2022-07-30,No,2.0
3293,Arjun Singh,25.0,Female,IT,42443.0,2.0,2012-05-25,Yes,1.0
3294,Arjun Reddy,43.0,Male,IT,78744.0,13.0,2008-10-18,Yes,2.0
3295,Amit Gupta,46.0,Female,Finance,57210.0,18.0,2006-11-27,No,5.0
3296,Kavya Sharma,38.0,Female,Finance,79604.0,21.0,2013-09-04,No,5.0
3297,Amit Gupta,55.0,Female,HR,75551.0,1.0,2010-11-29,No,4.0
3298,Kavya Singh,49.0,Female,IT,114882.0,6.0,2010-05-02,No,4.0
3299,Kavya Reddy,50.0,Female,sales,71870.0,12.0,2024-01-31,No,1.0
3300,Rohit Singh,23.0,Female,IT,53152.0,13.0,2022-08-05,Yes,4.0
3301,Rohit Kumar,32.0,Female,IT,62890.0,17.0,2014-04-24,No,3.0
3302,Sneha Singh,20.0,Male,IT,67903.0,16.0,2005-01-06,Yes,3.0
3303,Sneha Gupta,33.0,Male,Finance,26218.0,12.0,2018-11-10,Yes,2.0
3304,Meena Sharma,33.0,Male,IT,55105.0,2.0,2010-01-08,No,3.0
3305,Meena Kumar,59.0,Female,IT,32619.0,3.0,2012-04-24,Yes,3.0
3306,Divya Singh,20.0,Female,Finance,83215.0,14.0,2010-06-22,Yes,1.0
3307,Divya Reddy,26.0,Male,IT,61212.0,19.0,2010-05-29,No,4.0
3308,Arjun Gupta,30.0,Female,Finance,56740.0,13.0,2008-01-25,No,4.0
3309,Rahul Reddy,29.0,Female,sales,58431.0,13.0,2012-05-09,Yes,2.0
3310,Amit Singh,41.0,Female,Finance,93232.0,16.0,2005-07-29,Yes,2.0
3311,Anil Singh,32.0,Female,Finance,113241.0,4.0,2020-11-26,No,5.0
3312,Amit Sharma,55.0,Male,HR,39662.0,3.0,2017-06-09,Yes,1.0
3313,Divya Gupta,30.0,Female,IT,72403.0,13.0,2009-07-06,Yes,5.0
3314,Arjun Reddy,48.0,Female,IT,51673.0,15.0,2018-01-28,No,5.0
3315,Divya Reddy,27.0,Female,Finance,26645.0,4.0,2023-07-10,Yes,2.0
3316,Sneha Sharma,43.0,Male,IT,75151.0,24.0,2024-02-15,Yes,2.0
3317,Arjun Gupta,25.0,Female,sales,97847.0,3.0,2023-08-26,No,4.0
3318,Arjun Sharma,30.0,Male,HR,83942.0,11.0,2007-03-30,Yes,5.0
3319,Divya Sharma,25.0,Female,HR,51898.0,17.0,2021-11-14,Yes,3.0
3320,Meena Kumar,56.0,Male,IT,86768.0,2.0,2023-07-03,No,4.0
3321,Arjun Singh,31.0,Female,sales,112211.0,24.0,2018-04-20,Yes,5.0
3322,Anil Sharma,35.0,Female,sales,94310.0,9.0,2014-10-27,Yes,5.0
3323,Sneha Kumar,26.0,Female,Finance,94963.0,4.0,2019-06-07,Yes,2.0
3324,Rohit Reddy,23.0,Female,Finance,91177.0,2.0,2023-11-16,No,2.0
3325,Priya Reddy,22.0,Female,sales,67853.0,11.0,2023-02-04,Yes,3.0
3326,Kavya Sharma,29.0,Female,sales,46309.0,0.0,2007-07-11,Yes,1.0
3327,Priya Reddy,35.0,Male,IT,92592.0,24.0,2006-09-03,No,5.0
3328,Meena Kumar,28.0,Female,HR,64994.0,22.0,2005-03-17,Yes,1.0
3329,Priya Gupta,31.0,Male,HR,118302.0,8.0,2016-06-02,No,2.0
3330,Kavya Singh,30.0,Female,HR,102066.0,7.0,2011-09-29,No,5.0
3331,Kavya Singh,39.0,Female,Finance,79182.0,2.0,2024-02-20,Yes,2.0
3333,Rohit Kumar,26.0,Male,sales,51014.0,17.0,2016-06-20,No,4.0
3334,Amit Singh,55.0,Female,IT,67192.0,4.0,2005-07-21,No,4.0
3335,Meena Gupta,28.0,Female,HR,68923.0,12.0,2009-03-31,Yes,1.0
3336,Divya Reddy,47.0,Male,IT,40779.0,20.0,2008-02-17,No,3.0
3337,Rahul Reddy,27.0,Female,sales,34984.0,16.0,2011-02-28,Yes,1.0
3338,Kavya Gupta,28.0,Female,Finance,51924.0,1.0,2006-02-24,Yes,5.0
3339,Anil Sharma,28.0,Male,IT,29096.0,24.0,2011-10-17,No,5.0
3340,Divya Gupta,54.0,Female,sales,102120.0,13.0,2021-01-04,Yes,1.0
3341,Rahul Reddy,49.0,Female,IT,102975.0,3.0,2013-08-28,No,2.0
3342,Rohit Kumar,33.0,Female,sales,57963.0,24.0,2017-12-07,No,2.0
3343,Rahul Gupta,54.0,Male,Finance,46494.0,6.0,2009-10-15,Yes,2.0
3344,Sneha Kumar,32.0,Male,HR,108441.0,10.0,2008-06-01,Yes,1.0
3345,Rohit Reddy,55.0,Male,Finance,47007.0,13.0,2011-04-24,Yes,2.0
3346,Amit Sharma,27.0,Male,HR,71815.0,9.0,2020-06-20,No,5.0
3347,Rohit Sharma,42.0,Male,sales,118899.0,24.0,2006-08-16,No,3.0
3348,Meena Gupta,45.0,Male,Finance,59019.0,14.0,2006-09-15,Yes,5.0
3349,Arjun Reddy,29.0,Male,HR,61820.0,21.0,2005-12-25,No,3.0
3350,Anil Reddy,48.0,Female,sales,85531.0,18.0,2009-06-21,No,2.0
3351,Rahul Reddy,35.0,Male,IT,52584.0,15.0,2011-06-17,Yes,2.0
3352,Rahul Kumar,34.0,Female,HR,35857.0,21.0,2009-09-29,No,5.0
3353,Amit Reddy,55.0,Female,sales,38580.0,0.0,2020-05-30,No,1.0
3354,Anil Sharma,41.0,Male,sales,71111.0,15.0,2023-11-08,No,3.0
3355,Arjun Reddy,34.0,Female,IT,98401.0,13.0,2010-09-18,No,4.0
3356,Priya Sharma,31.0,Male,IT,67816.0,20.0,2017-12-27,Yes,1.0
3357,Arjun Gupta,47.0,Male,IT,95726.0,8.0,2020-04-03,No,2.0
3359,Rahul Reddy,33.0,Female,IT,44585.0,7.0,2010-07-17,Yes,5.0
3360,Rahul Singh,25.0,Female,sales,46348.0,24.0,2016-05-06,Yes,1.0
3361,Meena Singh,25.0,Female,sales,96923.0,6.0,2017-08-11,Yes,1.0
3362,Sneha Kumar,56.0,Female,Finance,65484.0,7.0,2010-07-07,Yes,5.0
3363,Arjun Reddy,32.0,Male,IT,90642.0,17.0,2016-06-19,Yes,1.0
3364,Kavya Kumar,38.0,Female,IT,54605.0,21.0,2006-03-02,No,2.0
3366,Kavya Singh,43.0,Male,IT,111173.0,16.0,2012-05-23,Yes,2.0
3367,Meena Reddy,57.0,Male,IT,39974.0,21.0,2009-12-01,No,5.0
3368,Meena Reddy,59.0,Female,IT,171484.5,15.0,2018-04-30,Yes,3.0
3370,Meena Singh,31.0,Male,Finance,74485.0,23.0,2006-02-25,Yes,2.0
3371,Rohit Singh,46.0,Male,Finance,43715.0,17.0,2010-07-29,No,4.0
3372,Rahul Gupta,35.0,Female,HR,112116.0,8.0,2018-12-31,No,2.0
3373,Rahul Singh,47.0,Female,IT,27124.0,3.0,2017-07-15,Yes,1.0
3374,Priya Kumar,33.0,Male,HR,89818.0,11.0,2012-05-19,No,5.0
3375,Meena Kumar,51.0,Female,IT,25997.0,2.0,2016-12-23,No,2.0
3376,Kavya Gupta,35.0,Female,sales,103653.0,19.0,2019-11-17,No,1.0
3377,Meena Sharma,35.0,Male,IT,110447.0,18.0,2006-02-24,Yes,1.0
3378,Meena Reddy,53.0,Female,Finance,86517.0,21.0,2008-08-16,No,4.0
3379,Meena Kumar,36.0,Female,Finance,52387.0,14.0,2016-05-10,Yes,2.0
3380,Amit Kumar,51.0,Male,HR,55924.0,20.0,2021-01-05,No,1.0
3381,Kavya Singh,59.0,Female,IT,93860.0,24.0,2018-03-01,No,2.0
3382,Arjun Gupta,46.0,Female,Finance,105399.0,1.0,2020-02-11,Yes,1.0
3383,Arjun Reddy,50.0,Female,sales,88083.0,0.0,2013-04-02,No,1.0
3384,Sneha Singh,58.0,Male,Finance,28199.0,17.0,2016-01-31,No,4.0
3386,Kavya Singh,35.0,Male,Finance,49815.0,12.0,2012-01-03,No,1.0
3387,Rahul Gupta,31.0,Female,HR,43268.0,23.0,2012-05-28,No,4.0
3388,Sneha Reddy,32.0,Female,Finance,90527.0,19.0,2013-05-29,Yes,5.0
3389,Rohit Singh,23.0,Male,IT,113757.0,1.0,2016-05-30,Yes,4.0
3390,Meena Kumar,21.0,Female,sales,58902.0,18.0,2008-03-16,No,2.0
3391,Meena Singh,39.0,Female,Finance,48401.0,23.0,2015-09-01,Yes,3.0
3392,Amit Kumar,30.0,Male,Finance,92449.0,9.0,2007-09-18,No,5.0
3393,Meena Singh,42.0,Male,sales,45388.0,8.0,2015-01-18,No,4.0
3394,Rohit Sharma,38.0,Female,Finance,78740.0,17.0,2020-08-14,Yes,1.0
3395,Amit Sharma,46.0,Female,IT,81965.0,9.0,2008-01-15,No,2.0
3396,Anil Sharma,43.0,Female,sales,44995.0,20.0,2010-03-17,No,5.0
3397,Rohit Reddy,58.0,Female,HR,114025.0,13.0,2015-06-26,Yes,5.0
3398,Sneha Singh,30.0,Female,Finance,102513.0,10.0,2012-11-14,Yes,3.0
3399,Sneha Reddy,21.0,Male,IT,75406.0,8.0,2008-06-21,No,5.0
3400,Rohit Singh,26.0,Female,Finance,38665.0,2.0,2019-03-30,Yes,3.0
3401,Rohit Gupta,41.0,Male,sales,109766.0,22.0,2014-09-29,Yes,3.0
3402,Kavya Gupta,23.0,Female,Finance,34638.0,21.0,2010-01-12,No,1.0
3403,Arjun Gupta,38.0,Male,Finance,43095.0,2.0,2007-09-04,No,1.0
3405,Rahul Sharma,25.0,Female,IT,71971.0,16.0,2018-03-21,No,1.0
3406,Divya Sharma,33.0,Male,IT,99647.0,24.0,2012-07-05,Yes,2.0
3407,Meena Gupta,56.0,Female,sales,34404.0,7.0,2015-08-25,No,4.0
3408,Sneha Kumar,56.0,Female,Finance,93591.0,13.0,2023-02-08,Yes,3.0
3409,Priya Gupta,38.0,Female,Finance,63046.0,13.0,2022-02-13,No,1.0
3410,Priya Reddy,57.0,Female,IT,59640.0,18.0,2023-03-23,No,4.0
3411,Anil Gupta,23.0,Male,sales,97725.0,3.0,2018-01-27,No,1.0
3412,Anil Gupta,27.0,Male,IT,89442.0,1.0,2011-10-11,Yes,3.0
3414,Kavya Gupta,40.0,Male,sales,104453.0,9.0,2005-07-26,Yes,2.0
3415,Anil Reddy,46.0,Female,sales,96303.0,6.0,2023-06-22,Yes,4.0
3416,Rahul Kumar,27.0,Female,Finance,59678.0,1.0,2014-05-18,Yes,3.0
3417,Rahul Reddy,35.0,Female,sales,33076.0,22.0,2007-07-30,Yes,4.0
3418,Rohit Sharma,46.0,Female,sales,53670.0,21.0,2023-10-28,Yes,1.0
3420,Meena Kumar,47.0,Female,sales,70650.0,10.0,2007-03-02,No,5.0
3421,Anil Reddy,52.0,Male,sales,39035.0,12.0,2013-12-04,No,5.0
3422,Rahul Gupta,36.0,Female,IT,50920.0,2.0,2005-07-08,No,2.0
3423,Rohit Reddy,50.0,Female,Finance,115666.0,13.0,2013-03-02,No,5.0
3424,Kavya Gupta,54.0,Male,sales,65667.0,18.0,2017-12-07,Yes,4.0
3425,Kavya Reddy,35.0,Female,sales,97780.0,19.0,2016-11-24,Yes,3.0
3426,Divya Sharma,24.0,Male,IT,71902.0,4.0,2019-11-25,Yes,4.0
3427,Meena Singh,43.0,Female,sales,97867.0,1.0,2015-07-18,Yes,2.0
3428,Divya Gupta,53.0,Male,HR,110970.0,16.0,2017-08-01,Yes,5.0
3429,Arjun Kumar,44.0,Male,HR,73785.0,22.0,2017-08-26,No,5.0
3430,Divya Reddy,27.0,Female,sales,32386.0,14.0,2023-10-26,Yes,5.0
3431,Anil Sharma,32.0,Male,IT,100023.0,21.0,2019-11-15,Yes,4.0
3432,Rohit Singh,32.0,Male,sales,107963.0,1.0,2021-11-06,Yes,3.0
3434,Meena Singh,25.0,Female,HR,68021.0,3.0,2011-05-04,Yes,3.0
3435,Divya Sharma,58.0,Female,IT,111755.0,1.0,2009-01-26,No,3.0
3436,Kavya Kumar,26.0,Female,sales,97322.0,14.0,2007-02-03,No,1.0
3437,Rohit Kumar,21.0,Female,IT,52032.0,14.0,2022-03-06,No,1.0
3438,Rahul Kumar,37.0,Female,HR,88763.0,18.0,2020-07-09,No,1.0
3439,Arjun Gupta,35.0,Female,HR,105934.0,19.0,2021-03-14,No,4.0
3440,Sneha Sharma,28.0,Male,sales,32450.0,13.0,2006-10-28,No,4.0
3441,Rohit Singh,52.0,Female,Finance,30310.0,9.0,2016-08-04,No,1.0
3442,Priya Sharma,55.0,Male,sales,109816.0,17.0,2022-08-12,No,4.0
3443,Meena Sharma,42.0,Male,sales,40457.0,7.0,2015-05-02,No,5.0
3444,Rahul Singh,42.0,Female,sales,102112.0,21.0,2011-07-21,No,4.0
3445,Meena Gupta,41.0,Female,Finance,58262.0,19.0,2008-01-13,Yes,1.0
3446,Anil Kumar,54.0,Female,sales,57322.0,1.0,2006-04-18,No,1.0
3447,Meena Reddy,36.0,Male,sales,77882.0,22.0,2017-09-03,Yes,3.0
3449,Divya Singh,37.0,Female,sales,82797.0,20.0,2024-02-22,No,4.0
3450,Priya Gupta,46.0,Female,IT,101289.0,0.0,2010-09-29,Yes,3.0
3451,Rohit Singh,32.0,Female,Finance,85797.0,23.0,2021-03-14,No,2.0
3452,Arjun Singh,33.0,Female,sales,30349.0,8.0,2014-10-25,No,4.0
3453,Meena Kumar,26.0,Female,sales,119929.0,23.0,2014-04-06,Yes,1.0
3454,Meena Reddy,55.0,Male,HR,88528.0,3.0,2023-09-04,Yes,4.0
3455,Meena Kumar,23.0,Male,HR,39776.0,23.0,2019-09-22,Yes,4.0
3456,Kavya Sharma,50.0,Male,Finance,88308.0,21.0,2013-02-16,No,5.0
3457,Meena Sharma,32.0,Female,Finance,85252.0,19.0,2019-10-31,Yes,4.0
3458,Divya Reddy,46.0,Male,sales,67103.0,24.0,2006-08-13,No,4.0
3459,Divya Gupta,23.0,Male,IT,116665.0,6.0,2008-12-13,No,5.0
3460,Amit Reddy,57.0,Male,HR,111067.0,23.0,2023-10-09,Yes,4.0
3461,Anil Singh,40.0,Female,sales,115875.0,21.0,2020-03-23,No,3.0
3462,Arjun Singh,36.0,Female,sales,100976.0,24.0,2011-09-28,Yes,3.0
3463,Sneha Reddy,48.0,Female,sales,119182.0,17.0,2021-10-16,No,4.0
3464,Kavya Sharma,38.0,Male,Finance,41943.0,21.0,2021-10-22,No,3.0
3465,Anil Reddy,34.0,Female,Finance,104232.0,1.0,2009-02-01,Yes,1.0
3466,Kavya Reddy,21.0,Female,IT,81063.0,18.0,2007-11-09,Yes,1.0
3467,Sneha Sharma,28.0,Female,IT,42868.0,5.0,2006-06-12,No,3.0
3468,Priya Reddy,34.0,Female,sales,103513.0,6.0,2010-12-19,No,2.0
3469,Rohit Kumar,30.0,Female,IT,108749.0,7.0,2008-06-24,Yes,2.0
3470,Arjun Reddy,58.0,Female,sales,64369.0,11.0,2022-08-01,Yes,1.0
3471,Divya Sharma,26.0,Female,IT,37661.0,7.0,2016-03-02,No,4.0
3472,Amit Singh,54.0,Female,IT,72922.0,14.0,2014-04-02,Yes,4.0
3473,Meena Sharma,50.0,Male,sales,44416.0,8.0,2017-05-08,Yes,5.0
3474,Arjun Singh,37.0,Female,sales,71996.0,15.0,2021-10-04,Yes,1.0
3475,Kavya Gupta,55.0,Male,IT,171484.5,7.0,2014-06-07,No,4.0
3476,Amit Singh,40.0,Male,IT,112594.0,19.0,2014-07-29,No,5.0
3477,Rohit Reddy,40.0,Female,HR,89666.0,18.0,2017-11-16,No,3.0
3478,Divya Sharma,54.0,Male,IT,56335.0,19.0,2007-07-27,Yes,3.0
3479,Rahul Sharma,24.0,Female,sales,35995.0,8.0,2012-01-10,No,3.0
3480,Anil Reddy,35.0,Female,Finance,171484.5,14.0,2015-09-23,Yes,5.0
3482,Divya Kumar,57.0,Female,sales,112342.0,7.0,2013-09-21,No,2.0
3483,Arjun Gupta,49.0,Female,Finance,79348.0,22.0,2012-10-08,Yes,5.0
3484,Sneha Kumar,57.0,Male,sales,80420.0,4.0,2021-03-18,No,4.0
3485,Sneha Gupta,52.0,Male,HR,79862.0,22.0,2014-11-02,Yes,2.0
3486,Arjun Reddy,22.0,Female,IT,53004.0,23.0,2018-12-04,No,5.0
3487,Kavya Reddy,27.0,Male,Finance,108828.0,1.0,2009-03-16,Yes,1.0
3488,Anil Reddy,20.0,Female,sales,40467.0,19.0,2012-03-23,No,4.0
3489,Divya Kumar,40.0,Male,sales,41676.0,7.0,2019-10-02,Yes,3.0
3490,Sneha Gupta,54.0,Female,IT,102701.0,12.0,2012-07-17,Yes,4.0
3491,Kavya Gupta,38.0,Female,sales,29860.0,17.0,2017-10-17,Yes,1.0
3492,Priya Gupta,44.0,Female,HR,171484.5,6.0,2019-03-13,No,4.0
3493,Sneha Singh,48.0,Female,Finance,31955.0,10.0,2018-01-12,Yes,4.0
3494,Rohit Singh,38.0,Male,IT,69293.0,24.0,2012-04-23,Yes,1.0
3495,Amit Reddy,39.0,Male,Finance,26225.0,4.0,2018-09-05,Yes,3.0
3496,Anil Singh,32.0,Female,IT,42279.0,1.0,2015-01-24,No,2.0
3497,Sneha Kumar,40.0,Female,HR,79240.0,23.0,2006-07-09,No,5.0
3498,Rahul Reddy,53.0,Male,sales,53475.0,8.0,2024-01-04,No,2.0
3500,Rahul Singh,36.0,Female,sales,57099.0,12.0,2020-08-29,Yes,1.0
3501,Anil Singh,20.0,Female,Finance,72458.0,11.0,2013-09-15,Yes,5.0
3502,Rahul Singh,45.0,Male,IT,25395.0,9.0,2017-06-27,Yes,3.0
3503,Amit Kumar,24.0,Female,IT,62305.0,4.0,2009-04-24,Yes,1.0
3504,Anil Singh,46.0,Male,Finance,107971.0,19.0,2022-02-11,No,1.0
3505,Rahul Sharma,40.0,Female,sales,110504.0,21.0,2015-10-14,No,4.0
3507,Kavya Kumar,32.0,Female,sales,55624.0,24.0,2018-10-16,Yes,5.0
3508,Arjun Reddy,25.0,Male,Finance,77979.0,13.0,2021-12-16,Yes,3.0
3509,Anil Gupta,50.0,Female,sales,101421.0,10.0,2006-05-01,Yes,5.0
3510,Priya Singh,31.0,Female,Finance,92573.0,1.0,2006-12-06,No,5.0
3511,Rohit Kumar,54.0,Female,IT,71326.0,3.0,2006-01-04,No,1.0
3512,Anil Gupta,47.0,Male,IT,41603.0,21.0,2018-12-22,No,3.0
3513,Divya Sharma,43.0,Female,IT,111978.0,5.0,2016-05-09,No,2.0
3514,Sneha Gupta,21.0,Male,Finance,119524.0,13.0,2022-04-19,Yes,1.0
3515,Arjun Sharma,37.0,Female,Finance,34522.0,11.0,2009-02-16,No,5.0
3516,Rohit Sharma,45.0,Female,sales,39219.0,17.0,2018-04-10,No,1.0
3517,Arjun Gupta,40.0,Male,sales,97240.0,20.0,2005-03-25,No,3.0
3518,Anil Gupta,43.0,Male,Finance,34953.0,7.0,2018-03-27,No,4.0
3519,Arjun Gupta,52.0,Female,sales,83390.0,12.0,2018-07-09,Yes,5.0
3520,Kavya Kumar,33.0,Male,HR,49496.0,5.0,2013-04-17,No,2.0
3521,Sneha Singh,58.0,Female,IT,47873.0,0.0,2008-08-18,No,1.0
3522,Divya Reddy,34.0,Male,Finance,74979.0,12.0,2018-11-02,Yes,2.0
3523,Sneha Kumar,38.0,Male,IT,33302.0,11.0,2008-11-14,No,1.0
3524,Meena Kumar,33.0,Female,IT,37875.0,19.0,2009-02-27,Yes,2.0
3525,Divya Singh,49.0,Male,IT,58064.0,24.0,2023-10-29,Yes,2.0
3526,Meena Gupta,55.0,Female,Finance,103655.0,16.0,2009-04-01,Yes,2.0
3528,Amit Singh,23.0,Female,IT,99944.0,22.0,2007-10-13,Yes,4.0
3529,Kavya Reddy,33.0,Female,sales,44623.0,24.0,2008-06-02,No,4.0
3530,Priya Reddy,44.0,Female,IT,118826.0,4.0,2019-02-05,No,2.0
3531,Kavya Kumar,59.0,Female,Finance,31565.0,3.0,2019-07-09,Yes,3.0
3532,Meena Sharma,58.0,Female,Finance,69322.0,7.0,2009-02-19,Yes,1.0
3533,Sneha Sharma,52.0,Male,Finance,94001.0,24.0,2015-01-25,No,4.0
3534,Rohit Gupta,33.0,Female,Finance,95949.0,15.0,2011-07-28,No,4.0
